Sim_ID,Model,Ordering,Age,Gender,Race,Country,E1_response,E1_score,E2_response,E2_score,E3_response,E3_score,E4_response,E4_score,E5_response,E5_score,E6_response,E6_score,E7_response,E7_score,E8_response,E8_score,E9_response,E9_score,E10_response,E10_score,N1_response,N1_score,N2_response,N2_score,N3_response,N3_score,N4_response,N4_score,N5_response,N5_score,N6_response,N6_score,N7_response,N7_score,N8_response,N8_score,N9_response,N9_score,N10_response,N10_score,A1_response,A1_score,A2_response,A2_score,A3_response,A3_score,A4_response,A4_score,A5_response,A5_score,A6_response,A6_score,A7_response,A7_score,A8_response,A8_score,A9_response,A9_score,A10_response,A10_score,C1_response,C1_score,C2_response,C2_score,C3_response,C3_score,C4_response,C4_score,C5_response,C5_score,C6_response,C6_score,C7_response,C7_score,C8_response,C8_score,C9_response,C9_score,C10_response,C10_score,O1_response,O1_score,O2_response,O2_score,O3_response,O3_score,O4_response,O4_score,O5_response,O5_score,O6_response,O6_score,O7_response,O7_score,O8_response,O8_score,O9_response,O9_score,O10_response,O10_score
mistral_P13_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,20,Female,Mixed Race,United States of America,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P14_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,22,Female,Caucasian (European),Germany,sometimes,3,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,sometimes,3,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P14_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,22,Female,Caucasian (European),Germany,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,sometimes,3,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P14_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,22,Female,Caucasian (European),Germany,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P15_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,45,Female,Caucasian (European),Romania,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P15_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,45,Female,Caucasian (European),Romania,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P15_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,45,Female,Caucasian (European),Romania,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P16_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,52,Female,Native American,United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,sometimes,3,rarely,2,often,4,never,1,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P16_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,52,Female,Native American,United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,sometimes,3,rarely,2,often,4,never,1,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P16_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,52,Female,Native American,United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,never,1,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P17_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,32,Female,South East Asian,India,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P17_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,32,Female,South East Asian,India,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P17_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,32,Female,South East Asian,India,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P18_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,24,Female,South East Asian,United States of America,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P18_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,24,Female,South East Asian,United States of America,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P18_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,24,Female,South East Asian,United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P19_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,42,Female,Caucasian (European),United States of America,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P19_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,42,Female,Caucasian (European),United States of America,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P19_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,42,Female,Caucasian (European),United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P20_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,22,Male,Caucasian (European),United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P20_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,22,Male,Caucasian (European),United States of America,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P20_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,22,Male,Caucasian (European),United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,rarely,2,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P21_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,20,Male,Caucasian (European),Italy,sometimes,3,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P21_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,20,Male,Caucasian (European),Italy,sometimes,3,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P21_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,20,Male,Caucasian (European),Italy,sometimes,3,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P22_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,33,Male,Caucasian (European),Greece,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P22_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,33,Male,Caucasian (European),Greece,rarely,2,often,4,often,4,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P22_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,33,Male,Caucasian (European),Greece,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,often,4
mistral_P23_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,14,Female,Caucasian (European),South Africa,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,sometimes,3,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,sometimes,3,sometimes,3,often,4,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,often,4
mistral_P23_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,14,Female,Caucasian (European),South Africa,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,sometimes,3,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,sometimes,3,often,4,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P23_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,14,Female,Caucasian (European),South Africa,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,sometimes,3,often,4,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P24_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,19,Female,South East Asian,Malaysia,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P24_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,19,Female,South East Asian,Malaysia,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P24_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,19,Female,South East Asian,Malaysia,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,always,5,rarely,2,often,4,often,4,often,4,sometimes,3,rarely,2,often,4,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P25_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,30,Male,Other,Israel,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P25_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,30,Male,Other,Israel,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P25_Nationality_Age_Gender,mistral,Nationality -> Age -> Gender,30,Male,Other,Israel,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,often,4,often,4,often,4,often,4,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,sometimes,3,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,always,5,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P26_Age_Gender_Nationality,mistral,Age -> Gender -> Nationality,50,Male,Caucasian (European),United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
mistral_P26_Gender_Age_Nationality,mistral,Gender -> Age -> Nationality,50,Male,Caucasian (European),United States of America,rarely,2,often,4,sometimes,3,rarely,2,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,rarely,2,sometimes,3,rarely,2,rarely,2,rarely,2,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,sometimes,3,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,rarely,2,rarely,2,often,4,rarely,2,rarely,2,often,4,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,rarely,2,often,4,often,4
